point_id,latitude,longitude,ndvi_30to45,ndvi_60to90,ndvi_trend,ndvi_anomaly
110,,,0.6713,0.6102000000000001,-0.06109999999999993,0.3713
111,,,0.5906,0.60255,0.011950000000000016,0.2906
112,,,0.6964,0.65485,-0.041549999999999976,0.39640000000000003
113,,,0.47965,0.599,0.11934999999999996,0.17965000000000003
114,,,0.6502,0.6828500000000001,0.03265000000000007,0.3502
115,,,0.5628500000000001,0.5133,-0.049550000000000094,0.2628500000000001
116,,,0.5512,0.5451,-0.006099999999999994,0.25120000000000003
117,,,0.597,0.6484,0.0514,0.297
118,,,0.5288,0.48800000000000004,-0.0408,0.22880000000000006
119,,,0.57065,0.5629500000000001,-0.007699999999999929,0.27065
120,,,0.48665,0.528,0.04135,0.18665000000000004
121,,,0.47790000000000005,0.522,0.04409999999999997,0.17790000000000006
122,,,0.50175,0.5096,0.007850000000000024,0.20175000000000004
123,,,0.46415,0.58245,0.11830000000000002,0.16415000000000002
124,,,0.49835,0.5165000000000001,0.018150000000000055,0.19835000000000003
125,,,0.45885000000000004,0.45890000000000003,4.999999999999449E-5,0.15885000000000005
126,,,0.40695000000000003,0.4802,0.07324999999999998,0.10695000000000005
127,,,0.50665,0.45225000000000004,-0.054400000000000004,0.20665000000000006
128,,,0.465,0.4736,0.008599999999999997,0.16500000000000004
129,,,0.5021,0.41415,-0.08794999999999997,0.2021
130,,,0.52935,0.44930000000000003,-0.08004999999999995,0.22935
131,,,0.5014500000000001,0.47525,-0.026200000000000057,0.20145000000000007
132,,,0.5185000000000001,0.53715,0.018649999999999944,0.21850000000000008
133,,,0.5118,0.13495000000000001,-0.37685,0.21180000000000004
134,,,0.55465,0.3032,-0.25144999999999995,0.25465
135,,,0.58245,0.4199,-0.16255000000000003,0.28245000000000003
136,,,0.6983,0.5516,-0.14670000000000005,0.39830000000000004
137,,,0.60965,0.46945000000000003,-0.1402,0.30965000000000004
138,,,0.61685,0.5805,-0.03634999999999999,0.31685
139,,,0.68225,0.58965,-0.09260000000000002,0.38225000000000003
140,,,0.7318,0.70425,-0.027549999999999963,0.4318
141,,,0.7241000000000001,0.6095,-0.11460000000000004,0.4241000000000001
142,,,0.6736500000000001,0.51795,-0.15570000000000006,0.3736500000000001
143,,,0.7564500000000001,0.55565,-0.2008000000000001,0.4564500000000001
144,,,0.6939500000000001,0.46035000000000004,-0.23360000000000003,0.3939500000000001
145,,,0.43935,0.2876,-0.15175,0.13935000000000003
146,,,0.5823,0.30745,-0.27485000000000004,0.28230000000000005
147,,,0.69255,0.24145,-0.4511,0.39255
148,,,0.66495,0.3114,-0.35355000000000003,0.36495000000000005
149,,,0.72275,0.35150000000000003,-0.37124999999999997,0.42275
150,,,0.6930000000000001,0.2957,-0.39730000000000004,0.39300000000000007
151,,,0.7577,0.23275,-0.52495,0.45770000000000005
152,,,0.6892,0.2821,-0.4071,0.38920000000000005
153,,,0.7141000000000001,0.2492,-0.4649000000000001,0.4141000000000001
154,,,0.7055,0.28345000000000004,-0.42205,0.4055
155,,,0.6676500000000001,0.21185,-0.4558000000000001,0.3676500000000001
156,,,0.66145,0.30765000000000003,-0.35379999999999995,0.36145
